date ,invoiceId ,description ,amount ,vat ,total ,remark ,supplier ,published ,excelRecId ,project ,company ,group ,year 
11/22/2022 ,5182,רוני - מדידות AS MADE לביוב ,2500,425,2925,"העברה 13.12.22 סך 11,700 ש""ח עבור חשבוניות 5182, 5191 ",מודד רוני סטף ,T ,  ,סטף ,ביצועים ,96,2022
11/23/2022 ,31366,דלתות שהרבני - גשר 6 ,13784,2343,16127,שיק 10590 לתאריך 30.01.23 ,שהרבני דלתות ,T ,  ,גשר ,ביצועים ,96,2022
11/23/2022 ,224000056,פרפקט - לוחות חשמל לנווה אליעזר ,25000,4250,29250,"שיק 10593 ע""ס 27,787 לתאריך 28.02.23 לאחר ניקוי 5% במקור ",פרפקט לוחות חשמל ,T ,  ,נווה אליעזר ,ביצועים ,96,2022
11/23/2022 ,1205,"מאמין - בבלי - ג""ת ",15448,2626,18074,"שיק 10591 סך 25,874 ש""ח עבור חשבוניות 1206, 1205 ",מאמין חשמלאי אחים עתיד ,T ,  ,בבלי ,ביצועים ,96,2022
11/23/2022 ,67,"יעוץ מכירות פ""ת ",3500,  ,3500,שולם במזומן ,  ,T ,  ,  ,יזמות ,96,2022
11/23/2022 ,9410,תיקון רכב הנטר ,2150,366,2516,אשראי טלפוני ,  ,T ,  ,  ,ביצועים ,98,2022
11/24/2022 ,914,אלומיניום - נווה אליעזר תשלום 2 ,19000,3230,22230,"שיק 10579 ע""ס 74,880 ש""ח עבור נווה אליעזר, תוספות, גשר 28.02.23 ",אחים מרואן ,T ,  ,נווה אליעזר ,ביצועים ,96,2022
11/24/2022 ,914,אלומינים - לורנס קליין ,35000,5950,40950,"שיק 10579 ע""ס 74,880 ש""ח עבור נווה אליעזר, תוספות, גשר 28.02.23 ",אחים מרואן ,T ,  ,הוצאות אלי ,ביצועים ,96,2022
11/24/2022 ,914,"גשר - גמ""ח ",10000,1700,11700,"שיק 10579 ע""ס 74,880 ש""ח עבור נווה אליעזר, תוספות, גשר 28.02.23 ",אחים מרואן ,T ,  ,גשר ,ביצועים ,96,2022
11/24/2022 ,3094,אדם - בבלי ,13000,2210,15210,"שיק 10581 ע""ס 73,242 ש""ח תאריך 24.11.22 עבור בבלי, נווה אליעזר, שונות ",אור הארץ ,T ,  ,בבלי ,ביצועים ,96,2022
11/24/2022 ,3094,חמיס - בבלי ,9000,1530,10530,"שיק 10581 ע""ס 73,242 ש""ח תאריך 24.11.22 עבור בבלי, נווה אליעזר, שונות ",אור הארץ ,T ,  ,בבלי ,ביצועים ,96,2022
11/24/2022 ,3094,חמיס - נווה אליעזר ,37200,6324,43524,"שיק 10581 ע""ס 73,242 ש""ח תאריך 24.11.22 עבור בבלי, נווה אליעזר, שונות ",אור הארץ ,T ,  ,נווה אליעזר ,ביצועים ,96,2022
11/24/2022 ,3094,עבור הוצאות שונות ,3400,578,3978,"שיק 10581 ע""ס 73,242 ש""ח תאריך 24.11.22 עבור בבלי, נווה אליעזר, שונות ",אור הארץ ,T ,  ,  ,ביצועים ,96,2022
11/24/2022 ,249609,עצים זוהר - ,799,136,935,אשראי ,זוהר עצים ,T ,  ,צייטלין 2 ,ביצועים ,98,2022
11/24/2022 ,964059766,נגב - ריצוף לנווה אליעזר ,2957,503,3460,"שיק 10635 ע""ס 44,430 ש""ח עבור חשבוניות 178,375,310,766 תאריך 15.05.23 ",נגב ,T ,  ,נווה אליעזר ,ביצועים ,99,2022
11/27/2022 ,150089,שכירות רכב - אוטו שי ,5400,  ,5400,אשראי ,  ,T ,  ,סטף ,ביצועים ,96,2022
11/27/2022 ,352200563,ארכה - 22-11 זיכוי ,-420,-71,-491,  ,ארכה ,T ,  ,גשר ,ביצועים ,98,2022
11/27/2022 ,342209463,ארכב - 22-11 ,5344,908,6252,  ,ארכה ,T ,  ,גשר ,ביצועים ,98,2022
11/27/2022 ,4346539,מעודד - 22-11 ,84,14,98,"שולם באשראי ישירות ע""י בדלפק ",מעודד צבעים ,T ,  ,  ,ביצועים ,98,2022
11/27/2022 ,4346535,מעודד - 22-11 ,591,100,691,"שולם באשראי ישירות ע""י בדלפק ",מעודד צבעים ,T ,  ,צייטלין 2 ,ביצועים ,98,2022
11/27/2022 ,249729,עצים זוהר ,598,102,700,  ,זוהר עצים ,T ,  ,גשר ,ביצועים ,98,2022
11/27/2022 ,141412,טמבור ,149,  ,149,  ,  ,T ,  ,  ,ביצועים ,98,2022
11/27/2022 ,141450,טמבור ,39,  ,39,  ,  ,T ,  ,  ,ביצועים ,98,2022
11/28/2022 ,1303,דלותות - התקנת 2 דלתות ,1000,170,1170,שיק 10585 ,  ,T ,  ,הוצאות אלי ,ביצועים ,96,2022
11/28/2022 ,9855,גידור זמני - בבלי ,1907,324,2231,"שיק 10663 ע""ס 7,284 ש""ח עבור חשבוניות 9665, 9855, 10058 ",גידור זמני א.ס. ,T ,  ,בבלי ,ביצועים ,96,2022
11/28/2022 ,6955,מודם ראוטר לסטף ,299,51,350,  ,  ,T ,  ,סטף ,ביצועים ,96,2022
11/29/2022 ,216,מאמין גשר ,30000,5100,35100,שיק 10600 תאריך 12.12.22 ,מאמין חשמלאי אחים עתיד ,T ,  ,גשר ,ביצועים ,97,2022
11/29/2022 ,217,מאמין בבלי ,30000,5100,35100,שיק 10601 עבור בבלי ולורנס ,מאמין חשמלאי אחים עתיד ,T ,  ,בבלי ,ביצועים ,97,2022
11/29/2022 ,217,מאמין - לורנס ,10000,1700,11700,שיק 10601 עבור בבלי ולורנס ,מאמין חשמלאי אחים עתיד ,T ,  ,הוצאות אלי ,ביצועים ,97,2022
11/29/2022 ,68285,ג'ק עגלה ,171,29,200,אשראי ,  ,T ,  ,נווה אליעזר ,ביצועים ,98,2022
11/30/2022 ,126187,אמבין - צייטלין - ציוד לשרותי נכים ,895,152,1047,"שיק 10586 ע""ס 18,664 ש""ח עבור חשבוניות 126187, 126188, 126337 ",אמבין ,T ,  ,צייטלין 2 ,ביצועים ,96,2022
11/30/2022 ,3095,חמיס נווה אליעזר ,27000,4590,31590,שיק 10587 01.12.22 חמיס נווה אליעזר 27 ירושלמיי 6 + אדם ירושלמי 9.5 לורנס 4 ,אור הארץ ,T ,  ,נווה אליעזר ,ביצועים ,96,2022
11/30/2022 ,10624,יוסי רחמים -22-11 - כל הפרויקטים ,8800,1496,10296,"העברה 01.02.23 עבור חשבוניות 10624, 10693 ",יוסי רחמים ,T ,  ,צייטלין 2 ,ביצועים ,96,2022
11/30/2022 ,3095,חמיס בבלי ,6000,1020,7020,שיק 10587 01.12.22 חמיס נווה אליעזר 27 ירושלמיי 6 + אדם ירושלמי 9.5 לורנס 4 ,אור הארץ ,T ,  ,בבלי ,ביצועים ,96,2022
11/30/2022 ,3095,אדם בבלי ,9500,1615,11115,שיק 10587 01.12.22 חמיס נווה אליעזר 27 ירושלמיי 6 + אדם ירושלמי 9.5 לורנס 4 ,אור הארץ ,T ,  ,בבלי ,ביצועים ,96,2022
11/30/2022 ,3095,לורנס קליין ,4000,680,4680,שיק 10587 01.12.22 חמיס נווה אליעזר 27 ירושלמיי 6 + אדם ירושלמי 9.5 לורנס 4 ,אור הארץ ,T ,  ,הוצאות אלי ,ביצועים ,96,2022
11/30/2022 ,126188,אמבין - בבלי - ציוד לשרותי נכים ,9440,1605,11045,"שיק 10586 ע""ס 18,664 ש""ח עבור חשבוניות 126187, 126188, 126337 ",אמבין ,T ,  ,בבלי ,ביצועים ,96,2022
11/30/2022 ,101142,שרלי - 22-11 ,24815,4218,29033,"שיק 10620 ע""ס 29,033 ש""ח 30.01.23 ",שרלי - חומרי בנין ,T ,  ,נווה אליעזר ,ביצועים ,96,2022
11/30/2022 ,7008659,מעודד - 22-11 ,1382,235,1617,  ,מעודד צבעים ,F ,  ,הוצאות אלי ,ביצועים ,96,2022
11/30/2022 ,1333,מאמין - תשלום ישירות לאי אר גי ,30000,5100,35100,שולם בשיק 10599 20.03.23 ישירות לאי אר גי ,מאמין חשמלאי אחים עתיד ,T ,  ,נווה אליעזר ,ביצועים ,98,2022
11/30/2022 ,226011210,מרכז הגבס - 22-11 - נווה אליעזר ,26101,4437,30538,"שיק 10608 ע""ס 34,179 ש""ח 28.02.23 עבור חשבוניות נובמבר 211,212,213,210 ",מרכז הגבס ,T ,  ,נווה אליעזר ,ביצועים ,97,2022
11/30/2022 ,226022213,מרכז הגבס - 22-11 - בבלי ,744,126,870,"שיק 10608 ע""ס 34,179 ש""ח 28.02.23 עבור חשבוניות נובמבר 211,212,213,210 ",מרכז הגבס ,T ,  ,בבלי ,ביצועים ,97,2022
11/30/2022 ,226011212,מרכז הגבס - 22-11 - גשר ,978,166,1144,"שיק 10608 ע""ס 34,179 ש""ח 28.02.23 עבור חשבוניות נובמבר 211,212,213,210 ",מרכז הגבס ,T ,  ,גשר ,ביצועים ,97,2022
11/30/2022 ,226011211,מרכז הגבס - 22-11 - צייטלין ,1391,236,1627,"שיק 10608 ע""ס 34,179 ש""ח 28.02.23 עבור חשבוניות נובמבר 211,212,213,210 ",מרכז הגבס ,T ,  ,צייטלין 2 ,ביצועים ,97,2022
11/30/2022 ,53404,הובלות אלישע - מנוף לבלוקים ,4750,807,5557,שיק 10611 30.01.23 ,הובלות אלישע ,T ,  ,נווה אליעזר ,ביצועים ,97,2022
11/30/2022 ,2209390,גולמט - בבלי תקרה ,14904,2534,17438,"שיק 10659 ע""ס 84,583 ש""ח לתאריך 30.04.23 עבור חשבוניות 9390, 9992 ",גולמט ,T ,  ,בבלי ,ביצועים ,97,2022
11/30/2022 ,19344,מוטי פרץ 22-11 ,4197,714,4911,  ,מוטי פרץ ,T ,  ,נווה אליעזר ,ביצועים ,97,2022
12/01/2022,78,אמארה - גילוי אש - מקדמה בבלי ,10000,1700,11700,"העברה בנקאית 01.12.22 סך של 11,232 ש""ח לאחר ניקוי 4% במקור ",אמארה ,T ,  ,בבלי ,ביצועים ,96,2022
12/01/2022,8083,תיקון לאוטו ,730,124,854,אשראי ,  ,T ,  ,  ,ביצועים ,98,2022
12/02/2022,33,"עמאר - תשלום עבור מעטפת + ממ""מ ",92625,15746,108371,"שיק 10588 ע""ס 51,476 לתאריך 02.12.22 + שיק 10589 ע""ס 51,476 לתאריך 15/02/23 ",ע.ס.ג הנדסה ,T ,  ,סטף ,ביצועים ,96,2022
12/02/2022,18451,ספה למשרד ,2800,  ,2800,  ,  ,T ,  ,  ,יזמות ,96,2022
12/04/2022,5525,מזגנים - גשר מחצית ,42970,7305,50275,שיק 10619 לתאריך 28.02.23 ,מזגנים - אטלס ,T ,  ,גשר ,ביצועים ,96,2022
12/04/2022,5526,מזגנים - ג. התחמושת ,1111,189,1300,  ,מזגנים - אטלס ,T ,  ,ג. התחמושת 2 ,ביצועים ,96,2022
12/04/2022,417,"נגרות מסגרות / גמ""ח ",65440,11125,76565,"שיק 10592 - ע""ס 72,737 ש""ח לתאריך 28.02.23 (כולל גם גשר וצייטלין - גמ""ח) ",נגר אלסוריקי ,T ,  ,בבלי ,ביצועים ,96,2022
12/04/2022,126264,אמבין תוספות ,1050,179,1229,"שיק 10664 ע""ס 14,626ש""ח 30.05.23 עבור חשבוניות 264, 613, 535 ",אמבין ,T ,  ,בבלי ,ביצועים ,96,2022
12/04/2022,8123997,"מנעולי ת""א ",152,26,178,  ,  ,T ,  ,ג. התחמושת 2 ,ביצועים ,98,2022
12/04/2022,1262990,כיבוד ,348,59,407,  ,  ,T ,  ,נווה אליעזר ,ביצועים ,98,2022
12/04/2022,8124001,"מנעולי ת""א ",450,  ,450,  ,  ,T ,  ,ג. התחמושת 2 ,ביצועים ,98,2022
12/05/2022,  ,אייל - הלוואה 11 ,50000,  ,50000,  ,  ,F ,  ,הוצאות א ,ביצועים ,96,2022
12/06/2022,1547,אקוסטירק = בידוד לנווה אליעזר תשלום מקדמה ,14000,2380,16380,העברה בנקאית ,  ,T ,  ,נווה אליעזר ,ביצועים ,96,2022
12/06/2022,47527,אבי אייר - גריל למזגן ,111,19,130,אשראי ,  ,T ,  ,גשר ,ביצועים ,98,2022
12/06/2022,291670,אחים ונטורה ,270,  ,270,  ,ונטורה אחים ,T ,  ,גשר ,ביצועים ,98,2022
12/07/2022,3097,חמיס נווה אליעזר ,24000,4080,28080,"שיק 10596, 10597 נווה 24, גשר 12, בבלי 12, שונות 2.5 ",אור הארץ ,T ,  ,נווה אליעזר ,ביצועים ,96,2022
12/07/2022,3097,חמיס - גשר ,12000,2040,14040,"שיק 10596, 10597 נווה 24, גשר 12, בבלי 12, שונות 2.5 ",אור הארץ ,T ,  ,גשר ,ביצועים ,96,2022
12/07/2022,3097,אדם בבלי ,12000,2040,14040,"שיק 10596, 10597 נווה 24, גשר 12, בבלי 12, שונות 2.5 ",אור הארץ ,T ,  ,בבלי ,ביצועים ,96,2022
12/07/2022,3097,פועלים ,2500,425,2925,"שיק 10596, 10597 נווה 24, גשר 12, בבלי 12, שונות 2.5 ",אור הארץ ,T ,  ,  ,ביצועים ,96,2022
12/08/2022,1546,אלומיניום - בבלי - מקדמה ,20000,3400,23400,העברה בנקאית 08.12.22 ,איציק אלומיניום ,T ,  ,בבלי ,ביצועים ,96,2022
12/08/2022,126337,אמבין - גשר - ציוד לשרותי נכים ,5600,952,6552,"שיק 10586 ע""ס 18,664 ש""ח עבור חשבוניות 126187, 126188, 126337 ",אמבין ,T ,  ,גשר ,ביצועים ,96,2022
12/08/2022,291774,אחים ונטורה ,1140,  ,1140,  ,ונטורה אחים ,T ,  ,בבלי ,ביצועים ,98,2022
12/11/2022,6541,מולטי דור לוק קיצור דלת + שרותים כימים +חלון ,4620,785,5405,העברה בנקאית 11.12.22 ,מולטידורלוק ,T ,  ,גשר ,ביצועים ,96,2022
12/12/2022,5191,רוני - מדידות סטף ,7500,1275,8775,"העברה 13.12.22 סך 11,700 ש""ח עבור חשבוניות 5182, 5191 ",מודד רוני סטף ,T ,  ,סטף ,ביצועים ,97,2022
12/12/2022,6188,עסיס אייל - בדיקת מתקן חשמל בסטף ,1000,170,1170,העברה בנקאית 13.12.22 ,עסיס אייל ,T ,  ,סטף ,ביצועים ,97,2022
12/13/2022 ,98260,חרש - תוספות ,104,18,122,  ,חרש חולון ,T ,  ,ג. התחמושת 2 ,ביצועים ,98,2022
12/13/2022 ,5584199,פרפקט ליין השלמות ,332,  ,332,  ,פרפקט ליין ,T ,  ,גשר ,ביצועים ,98,2022
12/13/2022 ,291899,אחים ונטורה ,725,  ,725,  ,ונטורה אחים ,T ,  ,נווה אליעזר ,ביצועים ,98,2022
12/14/2022 ,31447,דלתות שהרבני - גשר 7 ,9200,1564,10764,שיק 10624 לתאריך 15.03.23 ,שהרבני דלתות ,T ,  ,גשר ,ביצועים ,97,2022
12/14/2022 ,3098,נווה אליעזר - חמיס ,23000,3910,26910,"שיק 10604 ע""ס 64,935 (55,500 + מע,מ)עבור ששת הימים, גשר, בבלי, מעליות (5000 לתומר) ",אור הארץ ,T ,  ,נווה אליעזר ,ביצועים ,97,2022
12/14/2022 ,3098,גשר - חמיס ,15500,2635,18135,"שיק 10604 ע""ס 64,935 (55,500 + מע,מ)עבור ששת הימים, גשר, בבלי, מעליות (5000 לתומר) ",אור הארץ ,T ,  ,גשר ,ביצועים ,97,2022
12/14/2022 ,3098,בבלי - אדם ,12000,2040,14040,"שיק 10604 ע""ס 64,935 (55,500 + מע,מ)עבור ששת הימים, גשר, בבלי, מעליות (5000 לתומר) ",אור הארץ ,T ,  ,בבלי ,ביצועים ,97,2022
12/14/2022 ,3098,מעליות - עבור תומר ,5000,850,5850,"שיק 10604 ע""ס 64,935 (55,500 + מע,מ)עבור ששת הימים, גשר, בבלי, מעליות (5000 לתומר) ",אור הארץ ,T ,  ,צייטלין 2 ,ביצועים ,97,2022
12/15/2022 ,292002,אחים ונטורה ,140,  ,140,  ,ונטורה אחים ,T ,  ,גשר ,ביצועים ,98,2022
12/16/2022 ,39,"עמאר - תשלום ע""ח עבודות סטף ",120000,20400,140400,"שיק 10605 ע""ס 87,592 ש""ח 30.01.23 + 10606 ע""ס 50,000 ש""ח 61.12.22 ",ע.ס.ג הנדסה ,T ,  ,סטף ,ביצועים ,97,2022
12/18/2022 ,2927,"דלתות גמליאל - בבלי גמ""ח ",21423,3642,25065,העברה בנקאית - 03.01.23 ,דלתות גמליאל ,T ,  ,בבלי ,ביצועים ,97,2022
12/18/2022 ,226011996,מרכז הגבס - 22-12 - נווה אליעזר ,33769,5741,39510,"שיק 10638 ע""ס 40,459 ש""ח 30.03.23 עבור חשבוניות דצמבר 11993, 11996 ",מרכז הגבס ,T ,  ,נווה אליעזר ,ביצועים ,97,2022
12/18/2022 ,226011993,מרכז הגבס - 22-12 - בבלי ,811,138,949,"שיק 10638 ע""ס 40,459 ש""ח 30.03.23 עבור חשבוניות דצמבר 11993, 11996 ",מרכז הגבס ,T ,  ,בבלי ,ביצועים ,97,2022
12/18/2022 ,3387933,דובין - מכונה ,846,144,990,שולם באשראי ,  ,T ,  ,  ,ביצועים ,97,2022
12/18/2022 ,126477,אמבין מראה ,1000,170,1170,אשראי ,אמבין ,T ,  ,בבלי ,ביצועים ,98,2022
12/18/2022 ,292124,אחים ונטורה ,70,  ,70,  ,ונטורה אחים ,T ,  ,בבלי ,ביצועים ,98,2022
12/19/2022 ,22501131,חומר איטום ,3300,561,3861,אשראי (עמאר קנה חומר) ,  ,T ,  ,סטף ,ביצועים ,97,2022
12/20/2022 ,226010660,איזוטסט - 22-12 ,581,99,680,  ,איזוטסט ,T ,  ,סטף ,ביצועים ,98,2022
12/20/2022 ,143024,טמבור ,115,  ,115,  ,  ,T ,  ,  ,ביצועים ,98,2022
12/21/2022 ,2176,נווה אליעזר - חמיס ,23000,3910,26910,"שיק 10609 ע""ס 54,990 ש""ח עבור נווה אליעזר+ גשר + בבלי חמיס+ בבלי אדם ",אור הארץ ,T ,  ,נווה אליעזר ,ביצועים ,97,2022
12/21/2022 ,2176,גשר - חמיס ,11000,1870,12870,"שיק 10609 ע""ס 54,990 ש""ח עבור נווה אליעזר+ גשר + בבלי חמיס+ בבלי אדם ",אור הארץ ,T ,  ,גשר ,ביצועים ,97,2022
12/21/2022 ,2176,בבלי - חמיס ,4000,680,4680,"שיק 10609 ע""ס 54,990 ש""ח עבור נווה אליעזר+ גשר + בבלי חמיס+ בבלי אדם ",אור הארץ ,T ,  ,בבלי ,ביצועים ,97,2022
12/21/2022 ,2176,בבלי - אדם ,9000,1530,10530,"שיק 10609 ע""ס 54,990 ש""ח עבור נווה אליעזר+ גשר + בבלי חמיס+ בבלי אדם ",אור הארץ ,T ,  ,בבלי ,ביצועים ,97,2022
12/21/2022 ,72,כריתה עצים בגשר ,2000,340,2340,שיק 10617 28.12.22 ,  ,T ,  ,גשר ,ביצועים ,98,2022
12/21/2022 ,108005451,מתקן ,222,38,260,אשראי ,  ,T ,  ,  ,ביצועים ,97,2022
12/21/2022 ,35,דלתות פיראס - דלתות אש בבלי ,14000,2380,16380,"שיק 10607 סך של 15,561 לתאריך 22.12.22 לאחר ניקוי 5% במקור ",  ,T ,  ,בבלי ,ביצועים ,97,2022
12/22/2022 ,922,אלומיניום - נווה אליעזר תשלום 3 ,30000,5100,35100,שיק 10610 לתאריך 28.02.23 ,אחים מרואן ,T ,  ,נווה אליעזר ,ביצועים ,97,2022
12/23/2022 ,1206,"מאמין - גשר - ג""ת ",6667,1133,7800,"שיק 10591 סך 25,874 ש""ח עבור חשבוניות 1206, 1205 ",מאמין חשמלאי אחים עתיד ,T ,  ,גשר ,ביצועים ,96,2022
12/25/2022 ,224004520,קליר - מקלחונים ,5427,923,6350,שיק 10612 25.12.22 ,קליר זכוכית ,T ,  ,הוצאות אלי ,ביצועים ,97,2022
12/25/2022 ,82313028,מכשיר חיתוך גבס לתאורה - צלח ,789,134,923,שולם באשראי דרך הטלפון (מאמין קנה) ,  ,T ,  ,נווה אליעזר ,ביצועים ,97,2022
12/25/2022 ,730,תיקון משאית תאונה איתי ,6000,1020,7020,העברה בנקאית - 05.01.23 ,  ,T ,  ,  ,ביצועים ,97,2022
12/25/2022 ,82313028,צלח - מכשיר חיתוך גבס לפס תאורה ,789,134,923,שולם באשראי ,  ,T ,  ,נווה אליעזר ,ביצועים ,97,2022
12/26/2022 ,1167,"גילי - ע""ח מזגנים נווה אליעזר ",25000,4250,29250,"שיק 10613 ע""ס 28,665 ש""ח לאחר ניקוי 2% במקור 26.12.22 ",מזגנים - גילי ,T ,  ,נווה אליעזר ,ביצועים ,97,2022
12/26/2022 ,13178,שילוט בבלי - חלק א ,13800,2346,16146,  ,  ,T ,  ,בבלי ,ביצועים ,98,2022
